timestamp,src_ip,dst_ip,proto,src_port,dst_port,pkt_len,label
2025-05-18 15:03:59,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:00,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:00,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:00,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:00,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:01,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:01,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:01,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:01,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:02,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:02,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:02,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:02,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:03,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:03,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:03,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:03,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:04,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:04,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:04,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:04,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:05,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:05,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:05,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:05,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:06,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:06,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:06,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:06,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:07,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:07,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:07,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:07,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:08,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:08,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:08,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:08,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:09,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:09,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:09,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:09,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:10,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:10,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:10,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:10,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:11,192.168.29.138,185.125.190.56,UDP,37436,123,90,normal
2025-05-18 15:04:11,185.125.190.56,192.168.29.138,UDP,123,37436,90,normal
2025-05-18 15:04:11,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:11,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:11,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:11,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:12,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:12,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:12,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:12,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:13,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:13,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:13,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:13,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:17,192.168.1.5,224.0.0.251,UDP,5353,5353,105,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.4,192.168.1.3,ICMP,0,0,98,normal
2025-05-18 15:04:48,192.168.1.3,192.168.1.4,ICMP,0,0,98,normal
